"","Store","Id","DayOfWeek","Date","Open","Promo","StateHoliday","SchoolHoliday","StoreType","Assortment","CompetitionDistance","CompetitionOpenSinceMonth","CompetitionOpenSinceYear","Promo2","Promo2SinceWeek","Promo2SinceYear","PromoInterval","month","year","day"
"31031",842,39167,1,2015-08-03,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,3
"31032",842,32319,2,2015-08-11,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,11
"31033",842,29751,5,2015-08-14,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,14
"31034",842,34031,7,2015-08-09,0,0,"0",0,"d","c",1200,11,2007,0,0,0,"",8,15,9
"31035",842,18623,4,2015-08-27,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,27
"31036",842,26327,2,2015-08-18,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,18
"31037",842,10919,6,2015-09-05,1,0,"0",0,"d","c",1200,11,2007,0,0,0,"",9,15,5
"31038",842,16911,6,2015-08-29,1,0,"0",0,"d","c",1200,11,2007,0,0,0,"",8,15,29
"31039",842,34887,6,2015-08-08,1,0,"0",0,"d","c",1200,11,2007,0,0,0,"",8,15,8
"31040",842,7495,3,2015-09-09,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",9,15,9
"31041",842,5783,5,2015-09-11,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",9,15,11
"31042",842,1503,3,2015-09-16,1,1,"0",0,"d","c",1200,11,2007,0,0,0,"",9,15,16
"31043",842,20335,2,2015-08-25,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,25
"31044",842,21191,1,2015-08-24,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,24
"31045",842,6639,4,2015-09-10,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",9,15,10
"31046",842,37455,3,2015-08-05,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,5
"31047",842,17767,5,2015-08-28,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,28
"31048",842,25471,3,2015-08-19,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,19
"31049",842,4927,6,2015-09-12,1,0,"0",0,"d","c",1200,11,2007,0,0,0,"",9,15,12
"31050",842,24615,4,2015-08-20,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,20
"31051",842,38311,2,2015-08-04,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,4
"31052",842,647,4,2015-09-17,1,1,"0",0,"d","c",1200,11,2007,0,0,0,"",9,15,17
"31053",842,13487,3,2015-09-02,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",9,15,2
"31054",842,19479,3,2015-08-26,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,26
"31055",842,33175,1,2015-08-10,1,0,"0",1,"d","c",1200,11,2007,0,0,0,"",8,15,10
"31056",842,12631,4,2015-09-03,1,1,"0",1,"d","c",1200,11,2007,0,0,0,"",9,15,3
"31057",844,22048,7,2015-08-23,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,23
"31058",844,34888,6,2015-08-08,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,8
"31059",844,14344,2,2015-09-01,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,1
"31060",844,22904,6,2015-08-22,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,22
"31061",844,27184,1,2015-08-17,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,17
"31062",844,34032,7,2015-08-09,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,9
"31063",844,30608,4,2015-08-13,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,13
"31064",844,28040,7,2015-08-16,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,16
"31065",844,9208,1,2015-09-07,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,7
"31066",844,4072,7,2015-09-13,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,13
"31067",844,7496,3,2015-09-09,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,9
"31068",844,23760,5,2015-08-21,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,21
"31069",844,28896,6,2015-08-15,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,15
"31070",844,10064,7,2015-09-06,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,6
"31071",844,35744,5,2015-08-07,1,1,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,7
"31072",844,40880,6,2015-08-01,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,1
"31073",844,8352,2,2015-09-08,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,8
"31074",844,17768,5,2015-08-28,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,28
"31075",844,6640,4,2015-09-10,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,10
"31076",844,32320,2,2015-08-11,1,0,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,11
"31077",844,2360,2,2015-09-15,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,15
"31078",844,3216,1,2015-09-14,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,14
"31079",844,36600,4,2015-08-06,1,1,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,6
"31080",844,40024,7,2015-08-02,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,2
"31081",844,11776,5,2015-09-04,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,4
"31082",844,16056,7,2015-08-30,0,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,30
"31083",844,1504,3,2015-09-16,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,16
"31084",844,15200,1,2015-08-31,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,31
"31085",844,21192,1,2015-08-24,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,24
"31086",844,37456,3,2015-08-05,1,1,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,5
"31087",844,25472,3,2015-08-19,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,19
"31088",844,33176,1,2015-08-10,1,0,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,10
"31089",844,29752,5,2015-08-14,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,14
"31090",844,4928,6,2015-09-12,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,12
"31091",844,10920,6,2015-09-05,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,5
"31092",844,24616,4,2015-08-20,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,20
"31093",844,20336,2,2015-08-25,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,25
"31094",844,31464,3,2015-08-12,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,12
"31095",844,5784,5,2015-09-11,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,11
"31096",844,648,4,2015-09-17,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,17
"31097",844,16912,6,2015-08-29,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,29
"31098",844,38312,2,2015-08-04,1,1,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,4
"31099",844,12632,4,2015-09-03,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,3
"31100",844,39168,1,2015-08-03,1,1,"0",1,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,3
"31101",844,18624,4,2015-08-27,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,27
"31102",844,26328,2,2015-08-18,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,18
"31103",844,19480,3,2015-08-26,1,0,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",8,15,26
"31104",844,13488,3,2015-09-02,1,1,"0",0,"a","a",2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",9,15,2
"31105",845,22905,6,2015-08-22,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,22
"31106",845,27185,1,2015-08-17,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,17
"31107",845,22049,7,2015-08-23,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,23
"31108",845,9209,1,2015-09-07,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,7
"31109",845,28041,7,2015-08-16,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,16
"31110",845,28897,6,2015-08-15,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,15
"31111",845,23761,5,2015-08-21,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,21
"31112",845,1505,3,2015-09-16,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,16
"31113",845,4073,7,2015-09-13,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,13
"31114",845,8353,2,2015-09-08,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,8
"31115",845,40881,6,2015-08-01,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,1
"31116",845,30609,4,2015-08-13,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,13
"31117",845,2361,2,2015-09-15,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,15
"31118",845,14345,2,2015-09-01,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,1
"31119",845,24617,4,2015-08-20,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,20
"31120",845,3217,1,2015-09-14,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,14
"31121",845,10065,7,2015-09-06,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,6
"31122",845,10921,6,2015-09-05,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,5
"31123",845,34889,6,2015-08-08,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,8
"31124",845,40025,7,2015-08-02,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,2
"31125",845,16057,7,2015-08-30,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,30
"31126",845,12633,4,2015-09-03,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,3
"31127",845,35745,5,2015-08-07,1,1,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,7
"31128",845,21193,1,2015-08-24,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,24
"31129",845,34033,7,2015-08-09,0,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,9
"31130",845,11777,5,2015-09-04,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,4
"31131",845,26329,2,2015-08-18,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,18
"31132",845,16913,6,2015-08-29,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,29
"31133",845,18625,4,2015-08-27,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,27
"31134",845,15201,1,2015-08-31,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,31
"31135",845,31465,3,2015-08-12,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,12
"31136",845,649,4,2015-09-17,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,17
"31137",845,33177,1,2015-08-10,1,0,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,10
"31138",845,7497,3,2015-09-09,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,9
"31139",845,39169,1,2015-08-03,1,1,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,3
"31140",845,17769,5,2015-08-28,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,28
"31141",845,32321,2,2015-08-11,1,0,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,11
"31142",845,19481,3,2015-08-26,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,26
"31143",845,29753,5,2015-08-14,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,14
"31144",845,4929,6,2015-09-12,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,12
"31145",845,38313,2,2015-08-04,1,1,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,4
"31146",845,37457,3,2015-08-05,1,1,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,5
"31147",845,36601,4,2015-08-06,1,1,"0",1,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,6
"31148",845,13489,3,2015-09-02,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,2
"31149",845,25473,3,2015-08-19,1,1,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,19
"31150",845,5785,5,2015-09-11,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,11
"31151",845,20337,2,2015-08-25,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",8,15,25
"31152",845,6641,4,2015-09-10,1,0,"0",0,"d","a",7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",9,15,10
"31153",846,27186,1,2015-08-17,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,17
"31154",846,21194,1,2015-08-24,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,24
"31155",846,28042,7,2015-08-16,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,16
"31156",846,40882,6,2015-08-01,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,1
"31157",846,12634,4,2015-09-03,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,3
"31158",846,4074,7,2015-09-13,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,13
"31159",846,9210,1,2015-09-07,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,7
"31160",846,3218,1,2015-09-14,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,14
"31161",846,22906,6,2015-08-22,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,22
"31162",846,1506,3,2015-09-16,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,16
"31163",846,30610,4,2015-08-13,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,13
"31164",846,23762,5,2015-08-21,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,21
"31165",846,16058,7,2015-08-30,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,30
"31166",846,31466,3,2015-08-12,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,12
"31167",846,25474,3,2015-08-19,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,19
"31168",846,35746,5,2015-08-07,1,1,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,7
"31169",846,10922,6,2015-09-05,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,5
"31170",846,2362,2,2015-09-15,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,15
"31171",846,22050,7,2015-08-23,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,23
"31172",846,11778,5,2015-09-04,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,4
"31173",846,8354,2,2015-09-08,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,8
"31174",846,15202,1,2015-08-31,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,31
"31175",846,24618,4,2015-08-20,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,20
"31176",846,38314,2,2015-08-04,1,1,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,4
"31177",846,17770,5,2015-08-28,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,28
"31178",846,40026,7,2015-08-02,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,2
"31179",846,34890,6,2015-08-08,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,8
"31180",846,5786,5,2015-09-11,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,11
"31181",846,34034,7,2015-08-09,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,9
"31182",846,18626,4,2015-08-27,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,27
"31183",846,14346,2,2015-09-01,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,1
"31184",846,4930,6,2015-09-12,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,12
"31185",846,32322,2,2015-08-11,1,0,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,11
"31186",846,20338,2,2015-08-25,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,25
"31187",846,28898,6,2015-08-15,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,15
"31188",846,26330,2,2015-08-18,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,18
"31189",846,39170,1,2015-08-03,1,1,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,3
"31190",846,29754,5,2015-08-14,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,14
"31191",846,13490,3,2015-09-02,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,2
"31192",846,7498,3,2015-09-09,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,9
"31193",846,33178,1,2015-08-10,1,0,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,10
"31194",846,36602,4,2015-08-06,1,1,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,6
"31195",846,6642,4,2015-09-10,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,10
"31196",846,10066,7,2015-09-06,0,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,6
"31197",846,37458,3,2015-08-05,1,1,"0",1,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,5
"31198",846,19482,3,2015-08-26,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,26
"31199",846,650,4,2015-09-17,1,1,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",9,15,17
"31200",846,16914,6,2015-08-29,1,0,"0",0,"a","c",8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",8,15,29
"31201",847,28043,7,2015-08-16,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,16
"31202",847,25475,3,2015-08-19,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,19
"31203",847,16059,7,2015-08-30,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,30
"31204",847,22907,6,2015-08-22,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,22
"31205",847,40883,6,2015-08-01,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,1
"31206",847,30611,4,2015-08-13,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,13
"31207",847,38315,2,2015-08-04,1,1,"0",1,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,4
"31208",847,40027,7,2015-08-02,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,2
"31209",847,3219,1,2015-09-14,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,14
"31210",847,4075,7,2015-09-13,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,13
"31211",847,27187,1,2015-08-17,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,17
"31212",847,22051,7,2015-08-23,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,23
"31213",847,1507,3,2015-09-16,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,16
"31214",847,21195,1,2015-08-24,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,24
"31215",847,4931,6,2015-09-12,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,12
"31216",847,16915,6,2015-08-29,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,29
"31217",847,11779,5,2015-09-04,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,4
"31218",847,28899,6,2015-08-15,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,15
"31219",847,15203,1,2015-08-31,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,31
"31220",847,34891,6,2015-08-08,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,8
"31221",847,39171,1,2015-08-03,1,1,"0",1,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,3
"31222",847,17771,5,2015-08-28,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,28
"31223",847,10067,7,2015-09-06,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,6
"31224",847,14347,2,2015-09-01,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,1
"31225",847,2363,2,2015-09-15,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,15
"31226",847,34035,7,2015-08-09,0,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,9
"31227",847,9211,1,2015-09-07,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,7
"31228",847,24619,4,2015-08-20,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,20
"31229",847,18627,4,2015-08-27,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,27
"31230",847,651,4,2015-09-17,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,17
"31231",847,8355,2,2015-09-08,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,8
"31232",847,23763,5,2015-08-21,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,21
"31233",847,5787,5,2015-09-11,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,11
"31234",847,29755,5,2015-08-14,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,14
"31235",847,20339,2,2015-08-25,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,25
"31236",847,10923,6,2015-09-05,1,0,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",9,15,5
"31237",847,26331,2,2015-08-18,1,1,"0",0,"c","c",190,0,0,1,31,2013,"Feb,May,Aug,Nov",8,15,18
